LABORATÓRIO: ESTRATÉGIAS DE USO DA GRAMÁTICA,147907,6,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
LABORATÓRIO: RESOLUÇÃO DE PROBLEMAS DE LEITURA E DE REDAÇÃO,146421,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
LATIM 1,140201,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
LEITURA E PRODUÇÃO DE TEXTOS,140481,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
LEITURA E PRODUÇÃO DE TEXTOS ESCRITOS EM PORTUGUES 2,113590,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
LEITURA E PRODUÇÃO DE TEXTOS ESCRITOS EM PORTUGUÊS 4,119849,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
LEXICOGRAFIA E ESTRATÉGIAS DE USO DE DICIONÁRIOS,147885,2,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
LEXICOGRAFIA E TERMINOLOGIA DA LS,119831,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
"LEXICOLOGIA, SEMANTICA E PRAGMATICA CONTRASTIVAS",147010,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
LÍNGUA DE SINAIS BRASILEIRA - BÁSICO,150649,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
LÍNGUA DE SINAIS BRASILEIRA 2,113531,6,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
LÍNGUA DE SINAIS BRASILEIRA 4,119822,6,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
LÍNGUAS DE SINAIS BRASILEIRA - INTERMEDIÁRIO,150711,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
LINGUISTICA APLICADA AO ENSINO DE PSL,147443,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
LITERATURA DA LÍNGUA DE SINAIS BRASILEIRA,113557,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
MORFOLOGIA,147290,2,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
MORFOLOGIA DO PORTUGUES,140538,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
MORFOSSINTAXE CONTRASTIVA DE LINGUAS MODERNAS,147800,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
MORFOSSINTAXE DA LÍNGUA PORTUGUESA,147311,2,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
OFICINA DE PRODUCAO DE TEXTOS,140392,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
POLÍTICA DO IDIOMA,146382,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
POLÍTICAS LINGUÍSTICAS,119857,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
PORTUGUES DIACRONICO,147354,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
PORTUGUES INSTRUMENTAL 1,147389,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
PRATICA DE TEXTOS,147397,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
PROCESSOS DE LEITURA E ESCRITA,140562,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
PROJETO DE CURSO,147419,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
PROJETO DE CURSO : ELABORAÇÃO DE MULTIMEIOS,147940,6,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
REDACAO OFICIAL,140406,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
SEMINARIO DE PORTUGUES,140449,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
SINTAXE DA LINGUA PORTUGUESA,147338,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
SINTAXE DO PORTUGUES,146391,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
SINTAXE DO PORTUGUES CLASSICO,147257,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
SINTAXE DO PORTUGUES CONTEMPORANEO 1,147249,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
SINTAXE DO PORTUGUES CONTEMPORANEO 2,140546,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
SINTAXE GERAL,147320,2,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
SOCIOLINGUISTICA DO PORTUGUES DO BRASIL,140465,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
SOCIOLINGUISTICA DO PORTUGUES DO BRASIL,147401,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
TÓPICOS ATUAIS EM LINGÜÍSTICA,140333,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
TÓPICOS ATUAIS: PROBLEMAS INTERCULTURAIS,147893,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
VARIACAO LINGUISTICA NO BRASIL,147001,4,"         Departamento: LIP - Departamento de Lingüística, Português, Líng Clás         "
ALGEBRA 1,113107,4,         Departamento: MAT - Departamento de Matemática.         
ALGEBRA 3,117145,4,         Departamento: MAT - Departamento de Matemática.         
ALGEBRA LINEAR,113123,6,         Departamento: MAT - Departamento de Matemática.         
ÁLGEBRA PARA O ENSINO 1,117421,6,         Departamento: MAT - Departamento de Matemática.         
ÁLGEBRA PARA O ENSINO 2,117501,6,         Departamento: MAT - Departamento de Matemática.         
ANALISE 1,113204,4,         Departamento: MAT - Departamento de Matemática.         
ANALISE 2,113212,4,         Departamento: MAT - Departamento de Matemática.         
CÁLCULO 1,113034,6,         Departamento: MAT - Departamento de Matemática.         
CÁLCULO 1 - SEMIPRESENCIAL,200107,6,         Departamento: MAT - Departamento de Matemática.         
CÁLCULO 2,113042,6,         Departamento: MAT - Departamento de Matemática.         
CÁLCULO 3,113051,6,         Departamento: MAT - Departamento de Matemática.         
CALCULO DE PROBABILIDADE 1,113824,6,         Departamento: MAT - Departamento de Matemática.         
CALCULO NUMERICO,113417,4,         Departamento: MAT - Departamento de Matemática.         
ESTAGIO SUPERVISIONADO DE REGENCIA EM MATEMATICA,117056,4,         Departamento: MAT - Departamento de Matemática.         
GEOMETRIA 1,117161,4,         Departamento: MAT - Departamento de Matemática.         
GEOMETRIA 2,117170,4,         Departamento: MAT - Departamento de Matemática.         
GEOMETRIA ANALÍTICA PARA MATEMÁTICA,105881,4,         Departamento: MAT - Departamento de Matemática.         
GEOMETRIA PARA O ENSINO 1,117471,6,         Departamento: MAT - Departamento de Matemática.         
GEOMETRIA PARA O ENSINO 2,117480,6,         Departamento: MAT - Departamento de Matemática.         
HISTORIA DA MATEMATICA,113603,4,         Departamento: MAT - Departamento de Matemática.         
INTRODUCAO A ALGEBRA LINEAR,113093,4,         Departamento: MAT - Departamento de Matemática.         
LÓGICA MATEMÁTICA E COMPUTACIONAL,117358,4,         Departamento: MAT - Departamento de Matemática.         
MATEMATICA 1,113018,4,         Departamento: MAT - Departamento de Matemática.         
MATEMATICA 2,113026,4,         Departamento: MAT - Departamento de Matemática.         
METODOS MATEMÁTICOS DA FÍSICA 1,113522,6,         Departamento: MAT - Departamento de Matemática.         
METODOS MATEMATICOS DA FISICA 2,117102,4,         Departamento: MAT - Departamento de Matemática.         
SEMINARIO TOPICOS ESPECIAIS,117013,2,         Departamento: MAT - Departamento de Matemática.         
TEORIA DOS NÚMEROS 1,113115,4,         Departamento: MAT - Departamento de Matemática.         
TOPOLOGIA DOS ESPACOS METRICOS,113263,4,         Departamento: MAT - Departamento de Matemática.         
VARIAVEL COMPLEXA 1,113069,6,         Departamento: MAT - Departamento de Matemática.         
DIDATICA FUNDAMENTAL,192015,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
EDUCACAO A DISTANCIA,192562,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
EDUCAÇÃO DE ADULTOS,191698,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
EDUCAÇÃO E LINGUAGENS TECNOLÓGICAS,192520,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
EDUCAÇÃO EM GEOGRAFIA,192457,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
EDUCAÇÃO INFANTIL,192309,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
EDUCAÇÃO MATEMÁTICA 1,192414,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
EDUCAÇÃO MATEMÁTICA 2,192783,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
ENSINO DE CIÊNCIA E TECNOLOGIA 1,192481,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
"ENSINO DE HISTÓRIA, IDENTIDADE E CIDADANIA",192449,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
ENSINO E APRENDIZAGEM DA LÍNGUA MATERNA,192406,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
FORMAS DE EXPRESSÃO DA CRIANÇA DE 0 A 6 ANOS,195057,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
FUNDAMENTOS DA ARTE NA EDUCACAO,191311,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
FUNDAMENTOS DA LINGUAGEM MUSICAL NA EDUCAÇÃO,194701,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
LITERATURA E EDUCAÇÃO,192759,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
OFICINA DE AUDIOVISUAIS NA EDUCAÇÃO,192660,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
OFICINA DE FORMAÇÃO DO PROFESSOR-LEITOR,194719,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
OFICINAS DE ENSINO DE HISTÓRIA - LUGARES DE MEMÓRIA DO DF,195031,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
PRÁTICAS MEDIÁTICAS NA EDUCAÇÃO,192686,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
PROCESSO DE ALFABETIZACAO,192392,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
TÓPICOS ESPECIAIS EM PRÁTICA PEDAGÓGICA,192970,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
TÓPICOS ESPECIAIS EM PRÁTICAS PEDAGÓGICAS,109479,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
USOS DE TV/VIDEO NA ESCOLA,192651,4,         Departamento: MTC - Departamento de Métodos e Técnicas         
ACUSTICA MUSICAL 1,144886,4,         Departamento: MUS - Departamento de Música         
ANALISE MUSICAL 1,144851,4,         Departamento: MUS - Departamento de Música         
CANTO 1,144703,2,         Departamento: MUS - Departamento de Música         
CANTO 2,144711,2,         Departamento: MUS - Departamento de Música         
CANTO 3,144720,2,         Departamento: MUS - Departamento de Música         
CANTO 4,144738,2,         Departamento: MUS - Departamento de Música         
CANTO 5,144746,4,         Departamento: MUS - Departamento de Música         
CANTO 6,144754,4,         Departamento: MUS - Departamento de Música         
CANTO 8,144771,4,         Departamento: MUS - Departamento de Música         
CANTO CORAL 1,144231,4,         Departamento: MUS - Departamento de Música         
CANTO CORAL 2,144240,4,         Departamento: MUS - Departamento de Música         
CANTO CORAL 3,144258,4,         Departamento: MUS - Departamento de Música         
CANTO CORAL 4,201871,4,         Departamento: MUS - Departamento de Música         
CANTO CORAL 5,201880,4,         Departamento: MUS - Departamento de Música         
CANTO CORAL 6,201898,4,         Departamento: MUS - Departamento de Música         
CLARINETA 2,148334,2,         Departamento: MUS - Departamento de Música         
CLARINETA 3,148342,2,         Departamento: MUS - Departamento de Música         
COMPOSICAO MUSICAL 1,144304,4,         Departamento: MUS - Departamento de Música         
COMPOSICAO MUSICAL 2,144312,4,         Departamento: MUS - Departamento de Música         
COMPOSICAO MUSICAL 3,144321,4,         Departamento: MUS - Departamento de Música         
COMPOSICAO MUSICAL 4,144339,4,         Departamento: MUS - Departamento de Música         
COMPOSICAO MUSICAL 5,144347,4,         Departamento: MUS - Departamento de Música         
COMPOSICAO MUSICAL 6,144355,4,         Departamento: MUS - Departamento de Música         
COMPOSICAO MUSICAL 7,144363,4,         Departamento: MUS - Departamento de Música         
CONTRABAIXO 3,149128,2,         Departamento: MUS - Departamento de Música         
CONTRABAIXO 6,149152,4,         Departamento: MUS - Departamento de Música         
CONTRAPONTO E FUGA 1,144100,4,         Departamento: MUS - Departamento de Música         
CONTRAPONTO E FUGA 2,144118,4,         Departamento: MUS - Departamento de Música         
CONTRAPONTO E FUGA 3,149586,4,         Departamento: MUS - Departamento de Música         
"ELEMENTOS DE LINGUAGEM,ESTETICA E HISTORIA DA ARTE 3",153028,4,         Departamento: MUS - Departamento de Música         
ESTAGIO SUPERVISIONADO EM CONTRABAIXO,149632,4,         Departamento: MUS - Departamento de Música         
ESTÁGIO SUPERVISIONADO EM MÚSICA 1,144908,8,         Departamento: MUS - Departamento de Música         
ESTÁGIO SUPERVISIONADO EM MÚSICA 2,153745,8,         Departamento: MUS - Departamento de Música         
ESTÁGIO SUPERVISIONADO EM MÚSICA 3,204617,8,         Departamento: MUS - Departamento de Música         
ESTAGIO SUPERVISIONADO EM TROMBONE,149845,4,         Departamento: MUS - Departamento de Música         
FAGOTE 4,148652,2,         Departamento: MUS - Departamento de Música         
FLAUTA 2,148733,2,         Departamento: MUS - Departamento de Música         
FLAUTA 3,148741,2,         Departamento: MUS - Departamento de Música         
FLAUTA 5,148768,4,         Departamento: MUS - Departamento de Música         
FLAUTA 8,148792,4,         Departamento: MUS - Departamento de Música         
FUNDAMENTOS DA TÉCNICA VOCAL/INSTRUMENTAL 1,157872,2,         Departamento: MUS - Departamento de Música         
FUNDAMENTOS DA TÉCNICAVOCAL/INSTRUMENTAL 2,157881,2,         Departamento: MUS - Departamento de Música         
HARMONIA E IMPROVISAÇÃO NA MÚSICA POPULAR 1,150223,4,         Departamento: MUS - Departamento de Música         
HARMONIA SUPERIOR 1,144088,4,         Departamento: MUS - Departamento de Música         
HARMONIA SUPERIOR 2,144096,4,         Departamento: MUS - Departamento de Música         
HISTÓRIA DA MÚSICA 1,150541,2,         Departamento: MUS - Departamento de Música         
HISTÓRIA DA MÚSICA 2,150550,2,         Departamento: MUS - Departamento de Música         
HISTÓRIA DA MÚSICA 3,158119,2,         Departamento: MUS - Departamento de Música         
HISTÓRIA DA MÚSICA 4,158127,2,         Departamento: MUS - Departamento de Música         
HISTÓRIA DA MÚSICA BRASILEIRA 1,209058,2,         Departamento: MUS - Departamento de Música         
HISTÓRIA DA MÚSICA POPULAR DO BRASIL 1,101851,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTACAO E ORQUESTRACAO 2,144193,4,         Departamento: MUS - Departamento de Música         
INSTRUMENTO  PRINCIPAL PERCUSSÃO 1,150941,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO PRINCIPAL CANTO POPULAR 1,150967,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO PRINCIPAL CONTRABAIXO ELÉTRICO 1,201499,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO PRINCIPAL CONTRABAIXO ELÉTRICO 2,204650,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO PRINCIPAL GUITARRA 1,201502,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO PRINCIPAL GUITARRA 2,204668,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO PRINCIPAL GUITARRA 4,206733,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO PRINCIPAL GUITARRA 5,115649,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO PRINCIPAL PERCUSSÃO 2,201561,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO PRINCIPAL PERCUSSÃO 3,204544,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO PRINCIPAL PERCUSSÃO 6,209520,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO PRINCIPAL VIOLÃO 1,158828,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO PRINCIPAL VIOLÃO 2,201553,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO PRINCIPAL VIOLÃO 3,204536,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO PRINCIPAL VIOLÃO 4,207080,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO SUPLEMENTAR CANTO POPULAR 1,201901,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO SUPLEMENTAR CANTO POPULAR 2,207101,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO SUPLEMENTAR PERCUSSÃO 1,201511,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO SUPLEMENTAR PERCUSSÃO 2,204552,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO SUPLEMENTAR VIOLÃO 1,158810,2,         Departamento: MUS - Departamento de Música         
INSTRUMENTO SUPLEMENTAR VIOLÃO 2,201537,2,         Departamento: MUS - Departamento de Música         
INTRODUCAO A CLARINETA 2,148318,2,         Departamento: MUS - Departamento de Música         
INTRODUÇÃO À FLAUTA DOCE 1,149900,2,         Departamento: MUS - Departamento de Música         
INTRODUÇÃO À PESQUISA EM MÚSICA,100561,2,         Departamento: MUS - Departamento de Música         
INTRODUCAO AO CANTO 1,149527,2,         Departamento: MUS - Departamento de Música         
INTRODUCAO AO CANTO 2,149535,2,         Departamento: MUS - Departamento de Música         
INTRODUCAO AO CONTRABAIXO 1,149080,2,         Departamento: MUS - Departamento de Música         
INTRODUCAO AO PIANO 1,148806,2,         Departamento: MUS - Departamento de Música         
INTRODUÇÃO AO TROMBONE 1,150401,2,         Departamento: MUS - Departamento de Música         
INTRODUÇÃO AO TROMBONE 2,150410,2,         Departamento: MUS - Departamento de Música         
INTRODUCAO AO TROMPETE 1,148989,2,         Departamento: MUS - Departamento de Música         
INTRODUCAO AO TROMPETE 2,148997,2,         Departamento: MUS - Departamento de Música         
INTRODUCAO AO VIOLAO 2,149292,2,         Departamento: MUS - Departamento de Música         
INTRODUCAO AO VIOLINO 1,148008,2,         Departamento: MUS - Departamento de Música         
INTRODUCAO AO VIOLONCELO 1,148202,2,         Departamento: MUS - Departamento de Música         
INTRODUCAO AO VIOLONCELO 2,148211,2,         Departamento: MUS - Departamento de Música         
LABORATÓRIO ORQUESTRAL 1,158135,2,         Departamento: MUS - Departamento de Música         
LINGUAGEM E ESTRUTURACAO MUSICAL 1,144045,4,         Departamento: MUS - Departamento de Música         
LINGUAGEM E ESTRUTURACAO MUSICAL 2,144053,4,         Departamento: MUS - Departamento de Música         
LINGUAGEM E ESTRUTURACAO MUSICAL 3,144061,4,         Departamento: MUS - Departamento de Música         
LINGUAGEM E ESTRUTURACAO MUSICAL 4,144070,4,         Departamento: MUS - Departamento de Música         
LITERATURA CORAL 1: IDADE MÉDIA E RENASCIMENTO,157961,2,         Departamento: MUS - Departamento de Música         
MUSICA DE CAMARA 2,144215,4,         Departamento: MUS - Departamento de Música         
MUSICA DE CAMARA 3,144223,4,         Departamento: MUS - Departamento de Música         
MÚSICA DE CÂMARA 4,144894,4,         Departamento: MUS - Departamento de Música         
MUSICA DE CAMARA 5,149489,4,         Departamento: MUS - Departamento de Música         
MÚSICA DE CÂMARA 6,149497,4,         Departamento: MUS - Departamento de Música         
MÚSICA DE CÂMERA 1,144207,4,         Departamento: MUS - Departamento de Música         
MUSICA E SOCIEDADE 1,144789,4,         Departamento: MUS - Departamento de Música         
OBOE 1,148423,2,         Departamento: MUS - Departamento de Música         
OBOE 5,148466,4,         Departamento: MUS - Departamento de Música         
ÓPERA - ESTÚDIO 1,157741,4,         Departamento: MUS - Departamento de Música         
ÓPERA - ESTÚDIO 2,157805,4,         Departamento: MUS - Departamento de Música         
ÓPERA - ESTUDIO 3,150428,4,         Departamento: MUS - Departamento de Música         
PIANO 1,148822,2,         Departamento: MUS - Departamento de Música         
PIANO 2,148831,2,         Departamento: MUS - Departamento de Música         
PIANO 3,148849,2,         Departamento: MUS - Departamento de Música         
PIANO 4,148857,2,         Departamento: MUS - Departamento de Música         
PIANO 5,148865,4,         Departamento: MUS - Departamento de Música         
PIANO 6,148873,4,         Departamento: MUS - Departamento de Música         
PIANO 8,148890,4,         Departamento: MUS - Departamento de Música         
PIANO SUPLEMENTAR 1,144266,2,         Departamento: MUS - Departamento de Música         
PIANO SUPLEMENTAR 2,144274,2,         Departamento: MUS - Departamento de Música         
PRATICA DE ACOMPANHAMENTO 2,149578,4,         Departamento: MUS - Departamento de Música         
PRATICA DE CONJUNTO 1,148920,2,         Departamento: MUS - Departamento de Música         
PRATICA DE CONJUNTO 2,148938,2,         Departamento: MUS - Departamento de Música         
PRATICA DE CONJUNTO 3,148946,2,         Departamento: MUS - Departamento de Música         
PRATICA DE CONJUNTO 4,148954,2,         Departamento: MUS - Departamento de Música         
PRÁTICA DE CONJUNTO 5,148962,2,         Departamento: MUS - Departamento de Música         
PRÁTICA DE CONJUNTO 6,148971,2,         Departamento: MUS - Departamento de Música         
PRÁTICA DE ENSINO E APRENDIZAGEM MUSICAL 1,157945,4,         Departamento: MUS - Departamento de Música         
PRÁTICA DE ENSINO E APRENDIZAGEM MUSICAL 2,157937,4,         Departamento: MUS - Departamento de Música         
PRÁTICA DE ENSINO E APRENDIZAGEM MUSICAL 3,158089,4,         Departamento: MUS - Departamento de Música         
PRATICA DE ORQUESTRA 1,149381,4,         Departamento: MUS - Departamento de Música         
PRATICA DE ORQUESTRA 2,149390,4,         Departamento: MUS - Departamento de Música         
PRATICA DE ORQUESTRA 3,149403,4,         Departamento: MUS - Departamento de Música         
PRATICA DE ORQUESTRA 4,149411,4,         Departamento: MUS - Departamento de Música         
PRATICA DE ORQUESTRA 5,149420,4,         Departamento: MUS - Departamento de Música         
PRATICA DE ORQUESTRA 6,149438,4,         Departamento: MUS - Departamento de Música         
PROJETO DE ESTÁGIO E PRÁTICA DOCENTE,204625,4,         Departamento: MUS - Departamento de Música         
PROJETO DE EXTENSÃO EM MÚSICA 1,100404,4,         Departamento: MUS - Departamento de Música         
PROJETO DE RECITAL,209384,2,         Departamento: MUS - Departamento de Música         
REGENCIA 1,144401,4,         Departamento: MUS - Departamento de Música         
REGENCIA 2,144410,4,         Departamento: MUS - Departamento de Música         
REGENCIA 3,144428,4,         Departamento: MUS - Departamento de Música         
REGENCIA 8,144479,4,         Departamento: MUS - Departamento de Música         
SAXOFONE 1,149209,2,         Departamento: MUS - Departamento de Música         
SAXOFONE 2,149217,2,         Departamento: MUS - Departamento de Música         
SAXOFONE 3,149225,2,         Departamento: MUS - Departamento de Música         
SAXOFONE 8,149276,4,         Departamento: MUS - Departamento de Música         
SEMINÁRIO EM EDUCAÇÃO MUSICAL 1,157929,2,         Departamento: MUS - Departamento de Música         
SEMINÁRIO EM EDUCAÇÃO MUSICAL 2,157911,2,         Departamento: MUS - Departamento de Música         
SEMINÁRIO EM EDUCAÇÃO MUSICAL 3,209465,2,         Departamento: MUS - Departamento de Música         
SEMINÁRIO EM EDUCAÇÃO MUSICAL 4,209473,2,         Departamento: MUS - Departamento de Música         
TECNICA DE EXPRESSAO VOCAL 1,144801,4,         Departamento: MUS - Departamento de Música         
TECNOLOGIA MUSICAL BÁSICA,149926,4,         Departamento: MUS - Departamento de Música         
TEORIA E PRÁTICA DE GRAVAÇÃO 1,144282,4,         Departamento: MUS - Departamento de Música         
TEORIAS CONTEMPORANEAS DA MUSICA 1,144134,2,         Departamento: MUS - Departamento de Música         
TEORIAS CONTEMPORANEAS DA MUSICA 2,144142,2,         Departamento: MUS - Departamento de Música         
TEORIAS CONTEMPORANEAS DA MUSICA 3,144151,2,         Departamento: MUS - Departamento de Música         
TÓPICOS DE APLICAÇÃO DE TECNOLOGIA À COMPOSIÇÃO MUSICAL,149934,4,         Departamento: MUS - Departamento de Música         
TRABALHO DE CONCLUSÃO DE CURSO,209392,2,         Departamento: MUS - Departamento de Música         
TROMBONE 4,149799,2,         Departamento: MUS - Departamento de Música         
TROMBONE 6,149811,4,         Departamento: MUS - Departamento de Música         
TROMBONE 7,149829,4,         Departamento: MUS - Departamento de Música         
TROMPA 1,148521,2,         Departamento: MUS - Departamento de Música         
TROMPETE 1,149004,2,         Departamento: MUS - Departamento de Música         
TROMPETE 2,149012,2,         Departamento: MUS - Departamento de Música         
TROMPETE 3,149021,2,         Departamento: MUS - Departamento de Música         
TROMPETE 4,149039,2,         Departamento: MUS - Departamento de Música         
TROMPETE 5,149047,4,         Departamento: MUS - Departamento de Música         
VIOLA 3,148148,2,         Departamento: MUS - Departamento de Música         
VIOLA 4,148156,2,         Departamento: MUS - Departamento de Música         
VIOLA 6,148172,4,         Departamento: MUS - Departamento de Música         
VIOLA 7,148181,4,         Departamento: MUS - Departamento de Música         
VIOLAO 1,149306,2,         Departamento: MUS - Departamento de Música         
VIOLAO 4,149331,2,         Departamento: MUS - Departamento de Música         
VIOLAO 5,149349,4,         Departamento: MUS - Departamento de Música         
VIOLAO 6,149357,4,         Departamento: MUS - Departamento de Música         
VIOLAO 7,149365,4,         Departamento: MUS - Departamento de Música         
VIOLINO 1,148024,2,         Departamento: MUS - Departamento de Música         
VIOLINO 2,148032,2,         Departamento: MUS - Departamento de Música         
VIOLINO 3,148041,2,         Departamento: MUS - Departamento de Música         
VIOLINO 4,148059,2,         Departamento: MUS - Departamento de Música         
VIOLINO 5,148067,4,         Departamento: MUS - Departamento de Música         
VIOLINO 7,148083,4,         Departamento: MUS - Departamento de Música         
VIOLONCELO 2,148237,2,         Departamento: MUS - Departamento de Música         
VIOLONCELO 3,148245,2,         Departamento: MUS - Departamento de Música         
ANÁLISE SENSORIAL DE ALIMENTOS,201049,4,         Departamento: NUT - Departamento de Nutrição         
AVALIACAO NUTRICIONAL,176117,4,         Departamento: NUT - Departamento de Nutrição         
EDUCAÇÃO NUTRICIONAL,176087,4,         Departamento: NUT - Departamento de Nutrição         
ESTÁGIO COMPLEMENTAR EM NUTRIÇÃO,176320,12,         Departamento: NUT - Departamento de Nutrição         
ESTÁGIO SUPERVISIONADO EM GESTÃO DE PRODUÇÃO DE REFEIÇÕES,176273,12,         Departamento: NUT - Departamento de Nutrição         
ESTÁGIO SUPERVISIONADO EM NUTRIÇÃO CLÍNICA,176265,12,         Departamento: NUT - Departamento de Nutrição         
ESTAGIO SUPERVISIONADO EM NUTRICAO SOCIAL,176281,12,         Departamento: NUT - Departamento de Nutrição         
ETICA E FORMAÇÃO PROFISSIONAL,176397,2,         Departamento: NUT - Departamento de Nutrição         
FUNDAMENTOS DE CIENCIA DE ALIMENTOS,176206,6,         Departamento: NUT - Departamento de Nutrição         
GESTÃO DE PRODUÇÃO DE REFEIÇÕES 1,176371,4,         Departamento: NUT - Departamento de Nutrição         
GESTÃO DE PRODUÇÃO DE REFEIÇÕES 2,176389,4,         Departamento: NUT - Departamento de Nutrição         
HIGIENE DOS ALIMENTOS 1,176044,4,         Departamento: NUT - Departamento de Nutrição         
HIGIENE DOS ALIMENTOS 2,176290,4,         Departamento: NUT - Departamento de Nutrição         
INTRODUCAO A NUTRICAO,176231,2,         Departamento: NUT - Departamento de Nutrição         
NUTRIÇÃO APLICADA,176010,4,         Departamento: NUT - Departamento de Nutrição         
NUTRIÇÃO CLÍNICA E DIETOTERAPIA 1,176494,4,         Departamento: NUT - Departamento de Nutrição         
NUTRIÇÃO CLÍNICA E DIETOTERAPIA 2,176150,4,         Departamento: NUT - Departamento de Nutrição         
NUTRIÇÃO E CICLOS DA VIDA - PRÁTICA AMBULATORIAL,176478,4,         Departamento: NUT - Departamento de Nutrição         
NUTRIÇÃO E CICLOS DA VIDA 1,176451,4,         Departamento: NUT - Departamento de Nutrição         
